Species,Individual,Twig,Major diameter,Minor diameter,Area,,,,,,,,
MRE,MRE01,MRE01-02-01,36.017,52.741,4668.152,,,,,,,,
MRE,MRE01,MRE01-02-01,62.87,78.75,4231.246,,,,,,,,
MRE,MRE01,MRE01-02-01,62.312,69.29,8795.287,,,,,,,,
MRE,MRE01,MRE01-02-01,71.108,81.103,1615.829,,,,,,,,
MRE,MRE01,MRE01-02-01,40.047,62.913,735.398,,,,,,,,
MRE,MRE01,MRE01-02-01,55.865,73.205,1585.138,,,,,,,,
MRE,MRE01,MRE01-02-01,60.14,46.887,4354.013,,,,,,,,
MRE,MRE01,MRE01-02-01,67.851,75.659,2832.064,,,,,,,,
MRE,MRE01,MRE01-02-01,38.757,8.612,2095.463,,,,,,,,
MRE,MRE01,MRE01-02-01,80.682,84.913,7973.23,,,,,,,,
MRE,MRE01,MRE01-02-01,66.715,69.386,2850.72,,,,,,,,
MRE,MRE01,MRE01-02-01,54.325,46.552,1961.262,,,,,,,,
MRE,MRE01,MRE01-02-01,17.994,32.729,2154.439,,,,,,,,
MRE,MRE01,MRE01-02-01,55.275,66.012,862.377,,,,,,,,
MRE,MRE01,MRE01-02-01,50.424,66.643,4465.346,,,,,,,,
MRE,MRE01,MRE01-02-01,88.003,44.766,5308.466,,,,,,,,
MRE,MRE01,MRE01-02-01,52.774,32.042,583.745,,,,,,,,
MRE,MRE01,MRE01-02-01,54.025,32.812,2853.127,,,,,,,,
MRE,MRE01,MRE01-02-01,21.777,31.052,300.899,,,,,,,,
MRE,MRE01,MRE01-02-01,17.493,23.431,1093.468,,,,,,,,
MRE,MRE01,MRE01-02-01,27.165,43.312,5882.582,,,,,,,,
MRE,MRE01,MRE01-02-01,53.271,26.898,7987.673,,,,,,,,
MRE,MRE01,MRE01-02-01,38.819,31.035,6893.002,,,,,,,,
MRE,MRE01,MRE01-02-01,53.786,41.387,3698.655,,,,,,,,
MRE,MRE01,MRE01-02-01,43.972,17.614,4394.936,,,,,,,,
MRE,MRE01,MRE01-02-01,34.169,11.425,4176.483,,,,,,,,
MRE,MRE01,MRE01-02-01,33.616,23.812,2724.342,,,,,,,,
MRE,MRE01,MRE01-02-01,27.932,17.098,3342.991,,,,,,,,
MRE,MRE01,MRE01-02-01,14.002,8.792,1439.502,,,,,,,,
MRE,MRE01,MRE01-02-01,32.619,27.532,4201.758,,,,,,,,
MRE,MRE01,MRE01-02-01,28.688,56.854,2934.37,,,,,,,,
MRE,MRE01,MRE01-02-01,33.62,10.343,2769.477,,,,,,,,
MRE,MRE01,MRE01-02-01,35.745,28.487,437.508,,,,,,,,
MRE,MRE01,MRE01-02-02,74.892,60.589,158.875,,,,,,,,
MRE,MRE01,MRE01-02-02,48.403,22.214,301.501,,,,,,,,
MRE,MRE01,MRE01-02-02,68.188,63.458,202.204,,,,,,,,
MRE,MRE01,MRE01-02-02,88.978,98.268,302.705,,,,,,,,
MRE,MRE01,MRE01-02-02,79.779,84.917,1883.029,,,,,,,,
MRE,MRE01,MRE01-02-02,49.735,52.222,1502.09,,,,,,,,
MRE,MRE01,MRE01-02-02,92.198,39.411,2873.59,,,,,,,,
MRE,MRE01,MRE01-02-02,77.05,41.312,1192.164,,,,,,,,
MRE,MRE01,MRE01-02-02,60.312,62.755,473.014,,,,,,,,
MRE,MRE01,MRE01-02-02,83.43,49.009,1062.175,,,,,,,,
MRE,MRE01,MRE01-02-02,41.062,21.523,2293.456,,,,,,,,
MRE,MRE01,MRE01-02-02,74.019,93.349,403.807,,,,,,,,
MRE,MRE01,MRE01-02-02,56.093,65.882,2486.032,,,,,,,,
MRE,MRE01,MRE01-02-02,63.862,68.999,758.869,,,,,,,,
MRE,MRE01,MRE01-02-02,65.499,69.855,734.797,,,,,,,,
MRE,MRE01,MRE01-02-02,53.196,36.57,1287.85,,,,,,,,
MRE,MRE01,MRE01-02-02,38.642,9.889,2206.797,,,,,,,,
MRE,MRE01,MRE01-02-02,35.908,9.972,3185.924,,,,,,,,
MRE,MRE01,MRE01-02-02,64.163,64.975,482.041,,,,,,,,
MRE,MRE01,MRE01-02-02,96.169,86.954,630.084,,,,,,,,
MRE,MRE01,MRE01-02-02,26.658,33.715,650.545,,,,,,,,
MRE,MRE01,MRE01-02-02,67.613,44.615,2773.09,,,,,,,,
MRE,MRE01,MRE01-02-02,34.012,14.573,2430.064,,,,,,,,
MRE,MRE01,MRE01-02-02,25.017,38.936,566.293,,,,,,,,
MRE,MRE01,MRE01-02-02,88.911,78.671,445.331,,,,,,,,
MRE,MRE01,MRE01-02-02,70.404,51.197,525.371,,,,,,,,
MRE,MRE01,MRE01-02-02,31.377,33.027,3587.926,,,,,,,,
MRE,MRE01,MRE01-02-02,57.858,77.075,3093.849,,,,,,,,
MRE,MRE01,MRE01-02-02,79.089,84.856,3720.321,,,,,,,,
MRE,MRE01,MRE01-02-02,67.767,96.206,1826.46,,,,,,,,
MRE,MRE01,MRE01-02-02,53.437,43.505,2484.828,,,,,,,,
MRE,MRE01,MRE01-02-02,46.558,59.141,2357.848,,,,,,,,
MRE,MRE01,MRE01-02-02,50.131,60.713,4462.34,,,,,,,,
MRE,MRE01,MRE01-02-02,72.191,78.845,3290.035,,,,,,,,
MRE,MRE01,MRE01-02-02,72.379,75.068,7548.365,,,,,,,,
MRE,MRE01,MRE01-02-02,64.705,46.403,1297.479,,,,,,,,
MRE,MRE01,MRE01-02-02,55.617,50.763,3462.15,,,,,,,,
MRE,MRE01,MRE01-02-02,73.909,73.468,2950.019,,,,,,,,
MRE,MRE01,MRE01-02-02,48.913,31.564,3112.504,,,,,,,,
MRE,MRE01,MRE01-02-02,45.417,15.965,3062.555,,,,,,,,
MRE,MRE01,MRE01-02-02,43.149,60.877,3902.666,,,,,,,,
MRE,MRE01,MRE01-02-02,54.153,87.112,4550.804,,,,,,,,
MRE,MRE01,MRE01-02-02,47.916,64.578,5274.166,,,,,,,,
MRE,MRE01,MRE01-02-02,33.676,41.062,5008.773,,,,,,,,
MRE,MRE01,MRE01-02-02,59.211,75.422,909.318,,,,,,,,
MRE,MRE01,MRE01-02-02,60.179,45.816,1312.524,,,,,,,,
MRE,MRE01,MRE01-02-02,68.239,50.463,2459.552,,,,,,,,
MRE,MRE01,MRE01-02-02,66.315,18.74,2826.048,,,,,,,,
MRE,MRE01,MRE01-02-02,97.218,83.136,2263.366,,,,,,,,
MRE,MRE01,MRE01-02-02,24.064,59.274,5919.295,,,,,,,,
MRE,MRE01,MRE01-02-02,44.432,59.279,4963.036,,,,,,,,
MRE,MRE01,MRE01-02-02,71.344,66.562,2139.997,,,,,,,,
MRE,MRE01,MRE01-02-02,41.174,57.808,3816.609,,,,,,,,
MRE,MRE01,MRE01-02-02,13.995,35.989,849.74,,,,,,,,
MRE,MRE01,MRE01-02-02,10.876,25.099,3237.679,,,,,,,,
MRE,MRE01,MRE01-02-02,10.805,26.525,5540.161,,,,,,,,
MRE,MRE01,MRE01-02-02,43.011,71.445,855.758,,,,,,,,
MRE,MRE01,MRE01-02-02,58.991,55.888,327.98,,,,,,,,
MRE,MRE01,MRE01-02-02,21.752,24.972,2732.167,,,,,,,,
MRE,MRE01,MRE01-02-02,16.296,33.888,916.54,,,,,,,,
MRE,MRE01,MRE01-02-02,23.227,29.008,4920.309,,,,,,,,
MRE,MRE01,MRE01-02-02,52.068,75.985,4169.263,,,,,,,,
MRE,MRE01,MRE01-02-02,43.677,70.436,2770.683,,,,,,,,
MRE,MRE01,MRE01-02-02,43.945,75.196,7573.038,,,,,,,,
MRE,MRE01,MRE01-02-02,42.412,56.588,3646.902,,,,,,,,
MRE,MRE01,MRE01-02-02,31.272,41.155,4502.058,,,,,,,,
MRE,MRE01,MRE01-02-02,27.449,21.99,1895.065,,,,,,,,
MRE,MRE01,MRE01-02-02,23.042,29.583,575.32,,,,,,,,
MRE,MRE01,MRE01-02-02,58.311,37.317,543.424,,,,,,,,
MRE,MRE01,MRE01-02-02,32.986,9.817,7601.323,,,,,,,,
MRE,MRE01,MRE01-02-02,59.298,41.32,900.291,,,,,,,,
MRE,MRE01,MRE01-02-02,19.135,43.89,4078.392,,,,,,,,
MRE,MRE01,MRE01-02-02,30.425,16.964,3291.239,,,,,,,,
MRE,MRE01,MRE01-02-02,42.377,27.293,2595.559,,,,,,,,
MRE,MRE01,MRE01-02-02,49.74,60.387,5661.725,,,,,,,,
MRE,MRE01,MRE01-02-02,26.698,48.277,3121.531,,,,,,,,
MRE,MRE01,MRE01-02-02,38.176,57.023,3253.325,,,,,,,,
MRE,MRE01,MRE01-02-02,11.39,21.43,2983.719,,,,,,,,
MRE,MRE01,MRE01-02-02,15.078,20.803,3900.259,,,,,,,,
MRE,MRE01,MRE01-02-02,8.669,13.693,1053.75,,,,,,,,
MRE,MRE01,MRE01-02-02,14.918,9.62,2677.404,,,,,,,,
MRE,MRE01,MRE01-02-03,80.958,51.408,3508.479,,,,,,,,
MRE,MRE01,MRE01-02-03,58.064,91.643,4648.284,,,,,,,,
MRE,MRE01,MRE01-02-03,66.843,65.973,3720.914,,,,,,,,
MRE,MRE01,MRE01-02-03,44.335,70.658,2603.376,,,,,,,,
MRE,MRE01,MRE01-02-03,55.701,92.248,4157.217,,,,,,,,
MRE,MRE01,MRE01-02-03,27.85,71.484,1546.018,,,,,,,,
MRE,MRE01,MRE01-02-03,87.504,89.113,5737.537,,,,,,,,
MRE,MRE01,MRE01-02-03,48.617,61.061,3086.017,,,,,,,,
MRE,MRE01,MRE01-02-03,68.284,46.545,525.971,,,,,,,,
MRE,MRE01,MRE01-02-03,14.742,40.084,307.519,,,,,,,,
MRE,MRE01,MRE01-02-03,9.582,26.954,2457.139,,,,,,,,
MRE,MRE01,MRE01-02-03,57.24,94.42,5708.651,,,,,,,,
MRE,MRE01,MRE01-02-03,50.675,81.728,2360.25,,,,,,,,
MRE,MRE01,MRE01-02-03,17.773,63.728,1213.826,,,,,,,,
MRE,MRE01,MRE01-02-03,74.165,84.465,547.636,,,,,,,,
MRE,MRE01,MRE01-02-03,38.011,69.895,318.953,,,,,,,,
MRE,MRE01,MRE01-02-03,87.767,74.044,75.826,,,,,,,,
MRE,MRE01,MRE01-02-03,88.436,94.131,120.961,,,,,,,,
MRE,MRE01,MRE01-02-03,21.035,58.404,568.699,,,,,,,,
MRE,MRE01,MRE01-02-03,16.295,40.369,303.908,,,,,,,,
MRE,MRE01,MRE01-02-03,34.597,10.667,216.045,,,,,,,,
MRE,MRE01,MRE01-02-03,18.768,20.668,333.998,,,,,,,,
MRE,MRE01,MRE01-02-03,20.852,10.971,68.605,,,,,,,,
MRE,MRE01,MRE01-02-03,7.699,8.071,6735.919,,,,,,,,
MRE,MRE01,MRE01-02-03,18.352,9.738,1020.649,,,,,,,,
MRE,MRE01,MRE01-02-03,13.223,7.961,4633.239,,,,,,,,
MRE,MRE01,MRE01-02-03,8.649,16.766,2600.969,,,,,,,,
MRE,MRE01,MRE01-02-03,9.552,48.235,5139.35,,,,,,,,
MRE,MRE01,MRE01-02-03,53.013,88.827,4671.152,,,,,,,,
MRE,MRE01,MRE01-02-03,76.04,45.875,3494.036,,,,,,,,
MRE,MRE01,MRE01-02-03,43.037,104.304,1028.472,,,,,,,,
MRE,MRE01,MRE01-02-03,25.362,39.427,1270.996,,,,,,,,
MRE,MRE01,MRE01-02-03,49.573,32.463,3237.069,,,,,,,,
MRE,MRE01,MRE01-02-03,71.596,41.942,881.032,,,,,,,,
MRE,MRE01,MRE01-02-03,29.077,32.843,3315.302,,,,,,,,
MRE,MRE01,MRE01-02-03,64.392,68.377,3300.859,,,,,,,,
MRE,MRE01,MRE01-02-03,49.648,85.347,3465.752,,,,,,,,
MRE,MRE01,MRE01-02-03,47.347,69.047,3489.824,,,,,,,,
MRE,MRE01,MRE01-02-03,28.312,69.251,3387.518,,,,,,,,
MRE,MRE01,MRE01-02-03,43.801,65.256,2006.393,,,,,,,,
MRE,MRE01,MRE01-02-03,50.035,77.623,2294.654,,,,,,,,
MRE,MRE01,MRE01-02-03,60.688,79.586,3782.899,,,,,,,,
MRE,MRE01,MRE01-02-03,80.906,78.539,5018.991,,,,,,,,
MRE,MRE01,MRE01-02-03,56.694,79.812,4354.607,,,,,,,,
MRE,MRE01,MRE01-02-03,56.391,49.173,2549.214,,,,,,,,
MRE,MRE01,MRE01-02-03,71.74,65.761,853.951,,,,,,,,
MRE,MRE01,MRE01-02-03,17.433,44.304,4139.163,,,,,,,,
MRE,MRE01,MRE01-02-03,60.196,92.462,3870.16,,,,,,,,
MRE,MRE01,MRE01-02-03,50.461,55.963,1397.374,,,,,,,,
MRE,MRE01,MRE01-02-03,55.79,79.586,1749.425,,,,,,,,
MRE,MRE01,MRE01-02-03,55.48,26.74,5551.582,,,,,,,,
MRE,MRE01,MRE01-02-03,49.716,45.187,1076.616,,,,,,,,
MRE,MRE01,MRE01-02-03,20.17,54.415,398.992,,,,,,,,
MRE,MRE01,MRE01-02-03,12.418,39.753,6199.718,,,,,,,,
MRE,MRE01,MRE01-02-03,76.804,97.773,4713.278,,,,,,,,
MRE,MRE01,MRE01-02-03,79.907,81.635,2459.546,,,,,,,,
MRE,MRE01,MRE01-02-03,26.783,44.651,2231.465,,,,,,,,
MRE,MRE01,MRE01-02-03,72.145,68.271,2758.038,,,,,,,,
MRE,MRE01,MRE01-02-03,48.879,51.223,2460.75,,,,,,,,
MRE,MRE01,MRE01-02-03,44.225,40.369,4420.203,,,,,,,,
MRE,MRE01,MRE01-02-03,41.378,38.202,2123.743,,,,,,,,
MRE,MRE01,MRE01-02-03,35.592,66.231,1704.29,,,,,,,,
MRE,MRE01,MRE01-02-03,48.228,61.876,1143.415,,,,,,,,
MRE,MRE01,MRE01-02-03,56.758,49.369,4075.373,,,,,,,,
MRE,MRE01,MRE01-02-03,58.901,88.02,2668.37,,,,,,,,
MRE,MRE01,MRE01-02-03,27.096,65.127,1760.859,,,,,,,,
MRE,MRE01,MRE01-02-03,37.309,53.617,647.534,,,,,,,,
MRE,MRE01,MRE01-02-03,30.689,45.901,1301.086,,,,,,,,
MRE,MRE01,MRE01-02-03,35.218,40.814,1850.527,,,,,,,,
MRE,MRE01,MRE01-02-03,20.123,26.502,649.339,,,,,,,,
MRE,MRE01,MRE01-02-03,26.477,30.727,377.929,,,,,,,,
MRE,MRE01,MRE01-02-03,17.192,23.734,281.039,,,,,,,,
MRE,MRE01,MRE01-02-03,42.938,53.269,404.408,,,,,,,,
MRE,MRE01,MRE01-02-03,35.924,35.202,844.924,,,,,,,,
MRE,MRE01,MRE01-02-03,24.313,71.377,791.965,,,,,,,,
MRE,MRE01,MRE01-02-03,25.875,26.75,1264.377,,,,,,,,
MRE,MRE01,MRE01-02-03,33.377,33.357,1097.077,,,,,,,,
MRE,MRE01,MRE01-02-03,24.041,17.215,1099.484,,,,,,,,
MRE,MRE01,MRE01-02-03,30.421,10.266,556.061,,,,,,,,
MRE,MRE01,MRE01-02-03,27.209,14.564,702.298,,,,,,,,
MRE,MRE01,MRE01-02-03,28.047,29.003,420.055,,,,,,,,
MRE,MRE01,MRE01-02-03,31.564,41.971,1943.806,,,,,,,,
MRE,MRE01,MRE01-02-03,26.593,46.41,1184.939,,,,,,,,
MRE,MRE01,MRE01-02-03,26.698,35.98,1036.897,,,,,,,,
MRE,MRE01,MRE01-02-03,45.235,35,1387.143,,,,,,,,
MRE,MRE01,MRE01-02-03,49.82,20.196,350.848,,,,,,,,
MRE,MRE01,MRE01-02-03,29.406,43.777,282.845,,,,,,,,
MRE,MRE01,MRE01-02-03,24.058,34.527,326.776,,,,,,,,
MRE,MRE01,MRE01-02-03,14.564,20.7,1541.805,,,,,,,,
MRE,MRE01,MRE01-02-03,8.837,33.389,397.186,,,,,,,,
MRE,MRE01,MRE01-02-03,12.971,28.004,392.974,,,,,,,,
MRE,MRE01,MRE01-02-03,18.647,22.262,152.255,,,,,,,,
MRE,MRE01,MRE01-02-03,10.873,33.81,370.105,,,,,,,,
MRE,MRE01,MRE01-02-03,7.826,31.889,988.151,,,,,,,,
MRE,MRE01,MRE01-02-03,5.528,20.196,288.863,,,,,,,,
MRE,MRE01,MRE01-02-03,21.796,23.159,244.33,,,,,,,,
MRE,MRE01,MRE01-02-03,11.164,13.59,173.318,,,,,,,,
MRE,MRE01,MRE01-02-03,5.712,30.552,110.129,,,,,,,,
MRE,MRE01,MRE01-02-03,17.116,15.153,255.162,,,,,,,,
MRE,MRE01,MRE01-02-03,9.655,14.639,343.025,,,,,,,,
MRE,MRE01,MRE01-02-03,19.409,17.084,1104.298,,,,,,,,
MRE,MRE01,MRE01-02-03,17.725,11.76,683.642,,,,,,,,
MRE,MRE01,MRE01-02-03,14.77,15.207,212.435,,,,,,,,
MRE,MRE01,MRE01-02-03,24.782,22.816,334.599,,,,,,,,
MRE,MRE02,MRE02-01-01,59.003,101.766,213.037,,,,,,,,
MRE,MRE02,MRE02-01-01,96.671,107.975,2176.105,,,,,,,,
MRE,MRE02,MRE02-01-01,74.892,80.861,373.115,,,,,,,,
MRE,MRE02,MRE02-01-01,61.098,81.644,680.033,,,,,,,,
MRE,MRE02,MRE02-01-01,37.881,25.864,1470.797,,,,,,,,
MRE,MRE02,MRE02-01-01,31.138,37.006,1533.384,,,,,,,,
MRE,MRE02,MRE02-01-01,29.333,27.994,512.733,,,,,,,,
MRE,MRE02,MRE02-01-01,19.409,40.431,306.316,,,,,,,,
MRE,MRE02,MRE02-01-01,88.331,106.779,2297.668,,,,,,,,
MRE,MRE02,MRE02-01-01,45.314,37.317,1240.909,,,,,,,,
MRE,MRE02,MRE02-01-01,63.971,48.471,550.044,,,,,,,,
MRE,MRE02,MRE02-01-01,58.239,36.27,1302.895,,,,,,,,
MRE,MRE02,MRE02-01-01,62.774,26.895,396.585,,,,,,,,
MRE,MRE02,MRE02-01-01,40.137,60.355,603.604,,,,,,,,
MRE,MRE02,MRE02-01-01,75.897,89.897,1325.161,,,,,,,,
MRE,MRE02,MRE02-01-01,55.514,28.545,2124.35,,,,,,,,
MRE,MRE02,MRE02-01-01,56.011,16.493,4459.932,,,,,,,,
MRE,MRE02,MRE02-01-01,56.123,59.889,3895.444,,,,,,,,
MRE,MRE02,MRE02-01-01,43.301,63.266,1308.913,,,,,,,,
MRE,MRE02,MRE02-01-01,87.063,91.567,3764.854,,,,,,,,
MRE,MRE02,MRE02-01-01,80.722,38.867,2132.775,,,,,,,,
MRE,MRE02,MRE02-01-01,85.026,91.454,5891.611,,,,,,,,
MRE,MRE02,MRE02-01-01,66.053,36.096,975.516,,,,,,,,
MRE,MRE02,MRE02-01-01,77.901,87.509,5221.207,,,,,,,,
MRE,MRE02,MRE02-01-01,23.098,49.945,3052.926,,,,,,,,
MRE,MRE02,MRE02-01-01,80.117,99.191,4050.708,,,,,,,,
MRE,MRE02,MRE02-01-01,99.191,75.324,952.046,,,,,,,,
MRE,MRE02,MRE02-01-01,95.755,28.18,1555.048,,,,,,,,
MRE,MRE02,MRE02-01-01,54.549,58.933,4000.157,,,,,,,,
MRE,MRE02,MRE02-01-01,64.777,56.322,5279.582,,,,,,,,
MRE,MRE02,MRE02-01-01,35.297,68.891,3473.583,,,,,,,,
MRE,MRE02,MRE02-01-01,48.075,75.731,4076.586,,,,,,,,
MRE,MRE02,MRE02-01-01,78.386,45.559,5925.914,,,,,,,,
MRE,MRE02,MRE02-01-01,86.732,99.916,3603.572,,,,,,,,
MRE,MRE02,MRE02-01-01,64.57,91.608,2362.061,,,,,,,,
MRE,MRE02,MRE02-01-01,105.412,76.028,4737.963,,,,,,,,
MRE,MRE02,MRE02-01-01,100.22,84.329,4927.529,,,,,,,,
MRE,MRE02,MRE02-01-01,117.057,117.608,3737.171,,,,,,,,
MRE,MRE02,MRE02-01-01,81.421,80.861,3610.192,,,,,,,,
MRE,MRE02,MRE02-01-01,68.623,117.047,5605.155,,,,,,,,
MRE,MRE02,MRE02-01-01,106.779,79.264,3942.385,,,,,,,,
MRE,MRE02,MRE02-01-01,99.324,103.149,894.875,,,,,,,,
MRE,MRE02,MRE02-01-01,127.432,86.579,5512.478,,,,,,,,
MRE,MRE02,MRE02-01-01,105.514,61.446,4886.005,,,,,,,,
MRE,MRE02,MRE02-01-01,85.576,51.281,8875.33,,,,,,,,
MRE,MRE02,MRE02-01-01,74.659,92.155,5319.902,,,,,,,,
MRE,MRE02,MRE02-01-01,95.182,84.113,7622.987,,,,,,,,
MRE,MRE02,MRE02-01-01,67.684,55.101,11082.729,,,,,,,,
MRE,MRE02,MRE02-01-01,60.459,58.404,10350.339,,,,,,,,
MRE,MRE02,MRE02-01-01,70.632,34.597,7916.665,,,,,,,,
MRE,MRE02,MRE02-01-01,55.427,53.234,6049.884,,,,,,,,
MRE,MRE02,MRE02-01-01,69.256,47.752,7937.728,,,,,,,,
MRE,MRE02,MRE02-01-01,75.87,85.661,8281.355,,,,,,,,
MRE,MRE02,MRE02-01-01,71.065,24.147,8703.216,,,,,,,,
MRE,MRE02,MRE02-01-01,37.168,66.958,7071.137,,,,,,,,
MRE,MRE02,MRE02-01-01,83.972,58.64,5829.024,,,,,,,,
MRE,MRE02,MRE02-01-01,73.037,75.5,4179.493,,,,,,,,
MRE,MRE02,MRE02-01-01,97.745,68.055,5375.268,,,,,,,,
MRE,MRE02,MRE02-01-01,54.159,66.931,3588.527,,,,,,,,
MRE,MRE02,MRE02-01-01,54.53,77.019,1637.495,,,,,,,,
MRE,MRE02,MRE02-01-01,75.742,68.212,5960.818,,,,,,,,
MRE,MRE02,MRE02-01-01,65.196,50.714,7110.254,,,,,,,,
MRE,MRE02,MRE02-01-01,73.758,68.368,6175.66,,,,,,,,
MRE,MRE02,MRE02-01-01,79.537,22.708,1993.76,,,,,,,,
MRE,MRE02,MRE02-01-01,41.888,67.352,2593.151,,,,,,,,
MRE,MRE02,MRE02-01-01,75.365,35.937,6935.131,,,,,,,,
MRE,MRE02,MRE02-01-01,70.802,15.062,6936.334,,,,,,,,
MRE,MRE02,MRE02-01-01,66.272,60.355,1623.052,,,,,,,,
MRE,MRE02,MRE02-01-01,59.385,87.784,3583.712,,,,,,,,
MRE,MRE02,MRE02-01-01,59.688,46.084,1298.08,,,,,,,,
MRE,MRE02,MRE02-01-01,49.673,41.754,3185.322,,,,,,,,
MRE,MRE02,MRE02-01-01,38.981,41.92,3027.65,,,,,,,,
MRE,MRE02,MRE02-01-01,34.449,55.165,1203.598,,,,,,,,
MRE,MRE02,MRE02-01-01,61.89,12.455,1758.456,,,,,,,,
MRE,MRE02,MRE02-01-01,67.482,25.552,6433.832,,,,,,,,
MRE,MRE02,MRE02-01-01,54.123,20.741,2680.412,,,,,,,,
MRE,MRE02,MRE02-01-01,32.582,34.578,1816.229,,,,,,,,
MRE,MRE02,MRE02-01-01,15.951,62.333,1878.214,,,,,,,,
MRE,MRE02,MRE02-01-01,29.945,48.79,2578.708,,,,,,,,
MRE,MRE02,MRE02-01-01,29.483,41.17,1128.373,,,,,,,,
MRE,MRE02,MRE02-01-01,58.301,16.654,5586.499,,,,,,,,
MRE,MRE02,MRE02-01-01,20.374,27.727,9440.419,,,,,,,,
MRE,MRE02,MRE02-01-01,49.233,10.352,10025.97,,,,,,,,
MRE,MRE02,MRE02-01-01,31.985,34.521,4458.728,,,,,,,,
MRE,MRE02,MRE02-01-01,46.034,50.71,4296.242,,,,,,,,
MRE,MRE02,MRE02-01-01,55.509,25.071,888.857,,,,,,,,
MRE,MRE02,MRE02-01-01,17.796,17.707,776.321,,,,,,,,
MRE,MRE02,MRE02-01-01,14.972,38.912,775.719,,,,,,,,
MRE,MRE02,MRE02-01-01,23.632,22.085,1003.801,,,,,,,,
MRE,MRE02,MRE02-01-02,19.659,20.848,2676.8,,,,,,,,
MRE,MRE02,MRE02-01-02,19.142,20.667,10490.551,,,,,,,,
MRE,MRE02,MRE02-01-02,11.188,15.822,1655.548,,,,,,,,
MRE,MRE02,MRE02-01-02,28.948,24.411,3631.252,,,,,,,,
MRE,MRE02,MRE02-01-02,35.171,40.896,3337.574,,,,,,,,
MRE,MRE02,MRE02-01-02,30.156,43.208,3075.19,,,,,,,,
MRE,MRE02,MRE02-01-02,26.136,41.017,4133.152,,,,,,,,
MRE,MRE02,MRE02-01-02,30.425,29.406,4571.863,,,,,,,,
MRE,MRE02,MRE02-01-02,48.946,53.945,4518.905,,,,,,,,
MRE,MRE02,MRE02-01-02,33.536,65.503,5938.547,,,,,,,,
MRE,MRE02,MRE02-01-02,39.104,32.615,4794.529,,,,,,,,
MRE,MRE02,MRE02-01-02,12.509,34.789,3103.475,,,,,,,,
MRE,MRE02,MRE02-01-02,9.437,32.256,8243.436,,,,,,,,
MRE,MRE02,MRE02-01-02,58.587,33.584,4085.61,,,,,,,,
MRE,MRE02,MRE02-01-02,44.812,55.605,5167.042,,,,,,,,
MRE,MRE02,MRE02-01-02,37.494,63.629,3852.112,,,,,,,,
MRE,MRE02,MRE02-01-02,56.712,46.792,3436.269,,,,,,,,
MRE,MRE02,MRE02-01-02,58.285,67.133,2285.631,,,,,,,,
MRE,MRE02,MRE02-01-02,51.767,60.509,1512.921,,,,,,,,
MRE,MRE02,MRE02-01-02,43.47,45.816,300.899,,,,,,,,
MRE,MRE02,MRE02-01-02,52.273,87.779,2887.429,,,,,,,,
MRE,MRE02,MRE02-01-02,48.79,35.183,9367.595,,,,,,,,
MRE,MRE02,MRE02-01-02,43.103,22.454,6644.457,,,,,,,,
MRE,MRE02,MRE02-01-02,39.583,40.143,7424.388,,,,,,,,
MRE,MRE02,MRE02-01-02,50.928,85.252,8611.736,,,,,,,,
MRE,MRE02,MRE02-01-02,21.568,60.95,6206.95,,,,,,,,
MRE,MRE02,MRE02-01-02,70.44,70.116,4995.529,,,,,,,,
MRE,MRE02,MRE02-01-02,51.127,83.783,6072.147,,,,,,,,
MRE,MRE02,MRE02-01-02,55.893,79.993,7151.773,,,,,,,,
MRE,MRE02,MRE02-01-02,66.265,83.187,4651.3,,,,,,,,
MRE,MRE02,MRE02-01-02,53.617,80.895,5569.043,,,,,,,,
MRE,MRE02,MRE02-01-02,78.845,103.528,4423.821,,,,,,,,
MRE,MRE02,MRE02-01-02,89.315,73.148,4100.655,,,,,,,,
MRE,MRE02,MRE02-01-02,69.621,85.214,4225.829,,,,,,,,
MRE,MRE02,MRE02-01-02,68.688,100.879,1333.585,,,,,,,,
MRE,MRE02,MRE02-01-02,87.278,113.812,4113.293,,,,,,,,
MRE,MRE02,MRE02-01-02,73.419,108.265,1591.155,,,,,,,,
MRE,MRE02,MRE02-01-02,72.324,90.282,1018.845,,,,,,,,
MRE,MRE02,MRE02-01-02,92.276,92.276,1745.216,,,,,,,,
MRE,MRE02,MRE02-01-02,47.877,73.767,1945.614,,,,,,,,
MRE,MRE02,MRE02-01-02,50.804,75.643,3688.423,,,,,,,,
MRE,MRE02,MRE02-01-02,90.231,44.187,2661.755,,,,,,,,
MRE,MRE02,MRE02-01-02,97.641,54.618,3241.888,,,,,,,,
MRE,MRE02,MRE02-01-02,67.922,56.821,2416.221,,,,,,,,
MRE,MRE02,MRE02-01-02,57.348,50.376,2072.594,,,,,,,,
MRE,MRE02,MRE02-01-02,42.376,42.156,2007.6,,,,,,,,
MRE,MRE02,MRE02-01-02,11.98,20.326,1840.902,,,,,,,,
MRE,MRE02,MRE02-01-02,84.208,117.756,2270.586,,,,,,,,
MRE,MRE02,MRE02-01-02,67.637,45.181,722.76,,,,,,,,
MRE,MRE02,MRE02-01-02,96.732,51.03,964.081,,,,,,,,
MRE,MRE02,MRE02-01-02,85.857,66.777,1177.72,,,,,,,,
MRE,MRE02,MRE02-01-02,56.922,90.068,634.296,,,,,,,,
MRE,MRE02,MRE02-01-02,69.54,63.576,1083.237,,,,,,,,
